CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
ISPM01401X,2,B,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,PSICOLOGIA,9791220401258,LEGRENZI PAOLO - RUMIATI RINO,PSICOLOGIA PER IL LICEO DELLE SCIENZE UMANE. OPZIONE ECONOMICO-SOCIALE,VOLUME UNICO,U,A. MONDADORI SCUOLA,"22,30",No,No,No
ISPM01401X,2,B,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,MATEMATICA,9788849422221,SASSO LEONARDO,COLORI DELLA MATEMATICA - EDIZIONE AZZURRA SMART VOLUME 2 + EBOOK,+ QUADERNO DI INCLUSIONE E RECUPERO 2,2,PETRINI,"30,00",No,Si,No
ISPM01401X,2,B,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,DIRITTO ED ECONOMIA,9788839538178,MARIA RITA CATTANI,DIRITTO ED ECONOMIA 2 - CLASSE SECONDA,ND,2,PARAVIA,"15,70",No,Si,No
ISPM01401X,2,B,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE MOTORIE E SPORTIVE,9788839303301,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIÙ MOVIMENTO SLIM + EBOOK,ND,U,MARIETTI SCUOLA,"16,40",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,RELIGIONE,9788839303943,CERA T  FAMA  A - SORICE O,STRADA CON L'ALTRO - EDIZIONE VERDE (LA),VOLUME UNICO + UDA MULTIDISCIPLINARI DI EDUCAZIONE CIVICA E IRC + EBOOK,U,MARIETTI SCUOLA,"18,30",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ITALIANO GRAMMATICA,9788869106675,LUCA SERIANNI - VALERIA DELLA VALLE - GIUSEPPE PATOTA,LE PAROLE SONO IDEE CON PAROLE DA NON PERDERE,GRAMMATICA - LESSICO - SCRITTURA,U,B.MONDADORI,"28,60",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ITALIANO ANTOLOGIE,9788824792158,AA  VV - AA  VV,VITA VIVA,NARRATIVA + SCRITTURA,1,A. MONDADORI SCUOLA,"25,30",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ITALIANO ANTOLOGIE,9788824792301,AA  VV - AA  VV,VITA VIVA,MITO E EPICA,1,A. MONDADORI SCUOLA,"14,20",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ITALIANO ANTOLOGIE,9788824792202,AA  VV - AA  VV,VITA VIVA,POESIA E TEATRO + LETTERATURA DELLE ORIGINI,2,A. MONDADORI SCUOLA,"22,60",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,ITALIANO,9788849422801,MANZONI ALESSANDRO,PROMESSI SPOSI (I ) VOLUME ANTOLOGIA + EBOOK,ANTOLOGIA,U,PETRINI,"22,40",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,INGLESE,9788899673468,JORDAN,GRAMMAR FILE GOLD,GRAMMATICA LESSICO LIVELLO A2 - B2,U,TRINITY WHITEBRIDGE,"26,00",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,INGLESE,9780194526449,AA VV,IDENTITY A2-B1 DIGITAL,SB&WB CON QR CODE AUDIO/VIDEO + OLB EBK CODE + 8 EREADERS,U,OXFORD UNIVERSITY PRESS,"31,40",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SPAGNOLO,9788808820884,POLETTINI CARLA - PÉREZ NAVARRO JOSÉ,JUNTOS 2ED. DI ¡ACCIÒN!  - CONFEZIONE  1 +  CONOCEMOS (LDM),CONFEZIONE VOLUME 1 + CONOCEMOS EL MUNDO HISPÁNICO,1,ZANICHELLI EDITORE,"20,70",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SPAGNOLO,9788808474834,POLETTINI CARLA - PÉREZ NAVARRO JOSÉ,JUNTOS 2ED. DI ¡ACCIÒN!  - CONFEZIONE VOLUME 2 + PONTE A PRUEBA (LDM),ND,2,ZANICHELLI EDITORE,"22,10",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,EDUCAZIONE CIVICA,9788869107160,AA VV,SOCIETÀ GIUSTA (LA),ND,U,PEARSON ITALIA,"11,90",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE NATURALI,9788808554055,LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO - SARACENI S - STRUMIA G,SCIENZE NATURALI 3ED. - BIOLOGIA (LDM),DI SILVIA SARACENI E GIORGIO STRUMIA,U,ZANICHELLI EDITORE,"21,50",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE NATURALI,9788808890467,LUPIA PALMIERI ELVIDIO - PAROTTO MAURIZIO - SARACENI S - STRUMIA G,SCIENZE NATURALI 3ED. - CHIMICA E SCIENZE DELLA TERRA (LDM),ND,U,ZANICHELLI EDITORE,"20,50",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,PSICOLOGIA,9791220401258,LEGRENZI PAOLO - RUMIATI RINO,PSICOLOGIA PER IL LICEO DELLE SCIENZE UMANE. OPZIONE ECONOMICO-SOCIALE,VOLUME UNICO,U,A. MONDADORI SCUOLA,"22,30",No,No,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,MATEMATICA,9788849422221,SASSO LEONARDO,COLORI DELLA MATEMATICA - EDIZIONE AZZURRA SMART VOLUME 2 + EBOOK,+ QUADERNO DI INCLUSIONE E RECUPERO 2,2,PETRINI,"30,00",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,DIRITTO ED ECONOMIA,9788839538178,MARIA RITA CATTANI,DIRITTO ED ECONOMIA 2 - CLASSE SECONDA,ND,2,PARAVIA,"15,70",No,Si,No
ISPM01401X,2,G,NO,LICEO DELLE SCIENZE UMANE OPZ.ECONOMICO-SOCIALE,SCIENZE MOTORIE E SPORTIVE,9788839303301,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIÙ MOVIMENTO SLIM + EBOOK,ND,U,MARIETTI SCUOLA,"16,40",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),RELIGIONE,9788839303394,CERA T - FAMA' A,STRADA CON L'ALTRO (LA) - VOLUME UNICO LEZIONI E PERCORSI + EBOOK,ND,U,MARIETTI SCUOLA,"18,90",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO,9788805078721,ALIGHIERI DANTE,DIVINA COMMEDIA (LA) - NUOVA EDIZIONE INTEGRALE CON AUDIOLIBRO,CON GIOCO DIDATTICO,U,SEI,"31,00",No,No,Mo
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO LETTERATURA,9788868897376,TORTORA MASSIMILIANO - CARMINA CLAUDIA CONTU ROBERTO - CINGOLANI GABRIELE,STORIA CHIAMATA LETTERATURA (UNA) VOL. 1 + LIBERI DI SCRIVERE,STORIA E ANTOLOGIA DELLA LETTERATURA ITALIANA,1,PALUMBO,"38,70",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9780194035613,AA VV,ENGLISH FILE DIGITAL GOLD B1-B1+ 4ED,SB&WB S/C + ENTRY CHECKER + OLB EBK CODE + SRC,U,OXFORD UNIVERSITY PRESS,"40,40",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788808788801,SPIAZZI MARINA - TAVELLA MARINA - LAYTON MARGARET,PERFORMER SHAPING IDEAS - LL VOL. 1  (LDM),FROM THE ORIGINS TO THE ROMANTIC AGE,1,ZANICHELLI EDITORE,"27,20",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788899673468,JORDAN,GRAMMAR FILE GOLD,GRAMMATICA LESSICO LIVELLO A2 - B2,U,TRINITY WHITEBRIDGE,"26,00",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9780194039420,AA VV,ENGL FILE 4E DIGITAL GOLD B2,SB/WB WITHOUT KEY+EBK+ECH,U,OXFORD UNIVERSITY PRESS,"41,60",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788838328640,BIDAUD FRANCOISE - GRANGE MARIE CHRISTINE,MA GRAMMAIRE DE FRANCAIS,"VOLUME UNICO, MEMENTO MAQPPE E VERBI AIDE-MEMOIRE, DVD",U,RIZZOLI LANGUAGES,"27,00",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788849482249,JAMET M-C - BACHAS P - MALHERBE M  VICARI E,PLUMES VOLUME 1 + COMPÉTENCES LITTÉRAIRES + CARTES MENTALES + EBOOK,+ PERSPECTIVE ESABAC + EASY EBOOK (SU DVD),1,VALMARTINA,"34,00",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788829855216,PELON MARTINE - MELO FAGGIANO IVANA,FRANCE INVESTIGATION,VOLUME + CD AUDIO,U,MINERVA ITALICA,"21,70",No,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788861614864,BELLANO GRAZIA - GHEZZI PATRICIA,CAFE' MONDE 2 - EDIZIONE CON ACTIVEBOOK,ND,2,LANG EDIZIONI,"24,10",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858324806,VILLA VERONICA,LORELEY+CDMP3,ND,U,LOESCHER EDITORE,"34,40",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858325018,MONTALI GABRIELLA - MANDELLI DANIELA - CZERNOHOUS LINZI NADJA,PERFEKT V 2+CDMP3+BLICK+FASCICOLO,KURSBUCH + INFOSEITEN + ARBEITSBUCH + GOETHE-ZERTIFIKAT A2,2,LOESCHER EDITORE,"31,80",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858337202,PIERUCCI TIZIANO - FAZZI ALESSANDRA,RUND UM,"DIE DEUTSCHSPRACHIGEN LÄNDER LANDESKUNDE, TOURISMUS, ESSKULTUR",U,LOESCHER EDITORE,"15,10",No,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO DIZIONARI,9788808599797,GIACOMA LUISA - KOLB SUSANNE,TEDESCO SMART (IL) 3ED. EDIZIONE PLUS,DIZIONARIO ITALIANO TEDESCO - TEDESCO ITALIANO,U,ZANICHELLI EDITORE,"33,80",Si,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),STORIA,9788808653314,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - CONF. VOL. 1 + EDUCAZIONE CIVICA (LDM)",DALL'ANNO MILLE AL SEICENTO,1,ZANICHELLI EDITORE,"28,70",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),EDUCAZIONE CIVICA,9788823373945,AA VV,NUOVA EDUCAZIONE CIVICA (LA),PER IL TRIENNIO DELLA SCUOLA SUPERIORE,U,TRAMONTANA,"9,00",Si,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FILOSOFIA,9788839536099,MAURIZIO FERRARIS,GUSTO DEL PENSARE 1 - EDIZIONE CON CLIL (IL),DALLE ORIGINI A OCKHAM,1,PARAVIA,"31,20",No,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),MATEMATICA,9788849423785,SASSO LEONARDO,COLORI DELLA MATEMATICA ED.AZZURRA SMART-VOL.3+QUAD.INCLUSIONE E REC 3+EBOOK,ND,1,PETRINI,"22,50",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FISICA,9791220400978,MUSSI GABRIELLA - CASTAGNETTI LAURA,IMAGO,VOLUME UNICO PER IL 2° BIENNIO,U,A. MONDADORI SCUOLA,"30,80",Si,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),CHIMICA,9788823374386,PASSANNANTI - SBRIZIOLO,CHIMICA DALLA H ALLA Z EDIZIONE ARANCIO - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 BIENNIO,U,TRAMONTANA,"31,80",No,No,Ap
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),BIOLOGIA,9788824793476,CRIPPA MASSIMO - RUSCONI MASSIMILIANO,AMBIENTE BIOSFERA,VOLUME UNICO,U,A. MONDADORI SCUOLA,"25,50",No,No,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),STORIA DELL'ARTE,9788842118466,NIFOSI' GIUSEPPE,ARTE ALLO SPECCHIO (L'). ESAME DI STATO VOL. 1A+1B NUOVI CITTADINI DELL'ARTE,DALLA PREISTORIA AL GOTICO INTERNAZIONALE CON ARTE INTERCULTURA 1,1,LATERZA SCOLASTICA,"34,90",No,Si,No
ISPM01401X,3,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),SCIENZE MOTORIE E SPORTIVE,9788839303301,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIÙ MOVIMENTO SLIM + EBOOK,ND,U,MARIETTI SCUOLA,"16,40",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),RELIGIONE,9788839303394,CERA T - FAMA' A,STRADA CON L'ALTRO (LA) - VOLUME UNICO LEZIONI E PERCORSI + EBOOK,ND,U,MARIETTI SCUOLA,"18,90",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO,9788805078721,ALIGHIERI DANTE,DIVINA COMMEDIA (LA) - NUOVA EDIZIONE INTEGRALE CON AUDIOLIBRO,CON GIOCO DIDATTICO,U,SEI,"31,00",No,No,Mo
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO LETTERATURA,9788868897376,TORTORA MASSIMILIANO - CARMINA CLAUDIA CONTU ROBERTO - CINGOLANI GABRIELE,STORIA CHIAMATA LETTERATURA (UNA) VOL. 1 + LIBERI DI SCRIVERE,STORIA E ANTOLOGIA DELLA LETTERATURA ITALIANA,1,PALUMBO,"38,70",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788808788801,SPIAZZI MARINA - TAVELLA MARINA - LAYTON MARGARET,PERFORMER SHAPING IDEAS - LL VOL. 1  (LDM),FROM THE ORIGINS TO THE ROMANTIC AGE,1,ZANICHELLI EDITORE,"27,20",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9780194039420,AA VV,ENGL FILE 4E DIGITAL GOLD B2,SB/WB WITHOUT KEY+EBK+ECH,U,OXFORD UNIVERSITY PRESS,"41,60",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9780194035613,AA VV,ENGLISH FILE DIGITAL GOLD B1-B1+ 4ED,SB&WB S/C + ENTRY CHECKER + OLB EBK CODE + SRC,U,OXFORD UNIVERSITY PRESS,"40,40",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788899673468,JORDAN,GRAMMAR FILE GOLD,GRAMMATICA LESSICO LIVELLO A2 - B2,U,TRINITY WHITEBRIDGE,"26,00",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788849482249,JAMET M-C - BACHAS P - MALHERBE M  VICARI E,PLUMES VOLUME 1 + COMPÉTENCES LITTÉRAIRES + CARTES MENTALES + EBOOK,+ PERSPECTIVE ESABAC + EASY EBOOK (SU DVD),1,VALMARTINA,"34,00",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788861614864,BELLANO GRAZIA - GHEZZI PATRICIA,CAFE' MONDE 2 - EDIZIONE CON ACTIVEBOOK,ND,2,LANG EDIZIONI,"24,10",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788829855216,PELON MARTINE - MELO FAGGIANO IVANA,FRANCE INVESTIGATION,VOLUME + CD AUDIO,U,MINERVA ITALICA,"21,70",No,No,Ap
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858337202,PIERUCCI TIZIANO - FAZZI ALESSANDRA,RUND UM,"DIE DEUTSCHSPRACHIGEN LÄNDER LANDESKUNDE, TOURISMUS, ESSKULTUR",U,LOESCHER EDITORE,"15,10",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858324806,VILLA VERONICA,LORELEY+CDMP3,ND,U,LOESCHER EDITORE,"34,40",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858325018,MONTALI GABRIELLA - MANDELLI DANIELA - CZERNOHOUS LINZI NADJA,PERFEKT V 2+CDMP3+BLICK+FASCICOLO,KURSBUCH + INFOSEITEN + ARBEITSBUCH + GOETHE-ZERTIFIKAT A2,2,LOESCHER EDITORE,"31,80",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO DIZIONARI,9788808599797,GIACOMA LUISA - KOLB SUSANNE,TEDESCO SMART (IL) 3ED. EDIZIONE PLUS,DIZIONARIO ITALIANO TEDESCO - TEDESCO ITALIANO,U,ZANICHELLI EDITORE,"33,80",Si,No,Ap
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),STORIA,9788808653314,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - CONF. VOL. 1 + EDUCAZIONE CIVICA (LDM)",DALL'ANNO MILLE AL SEICENTO,1,ZANICHELLI EDITORE,"28,70",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),EDUCAZIONE CIVICA,9788823373945,AA VV,NUOVA EDUCAZIONE CIVICA (LA),PER IL TRIENNIO DELLA SCUOLA SUPERIORE,U,TRAMONTANA,"9,00",Si,No,Ap
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FILOSOFIA,9788839536099,MAURIZIO FERRARIS,GUSTO DEL PENSARE 1 - EDIZIONE CON CLIL (IL),DALLE ORIGINI A OCKHAM,1,PARAVIA,"31,20",No,No,Ap
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),MATEMATICA,9788849423785,SASSO LEONARDO,COLORI DELLA MATEMATICA ED.AZZURRA SMART-VOL.3+QUAD.INCLUSIONE E REC 3+EBOOK,ND,1,PETRINI,"22,50",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FISICA,9791220400978,MUSSI GABRIELLA - CASTAGNETTI LAURA,IMAGO,VOLUME UNICO PER IL 2° BIENNIO,U,A. MONDADORI SCUOLA,"30,80",Si,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),CHIMICA,9788823374386,PASSANNANTI - SBRIZIOLO,CHIMICA DALLA H ALLA Z EDIZIONE ARANCIO - LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 BIENNIO,U,TRAMONTANA,"31,80",No,No,Ap
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),BIOLOGIA,9788824793476,CRIPPA MASSIMO - RUSCONI MASSIMILIANO,AMBIENTE BIOSFERA,VOLUME UNICO,U,A. MONDADORI SCUOLA,"25,50",No,No,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),STORIA DELL'ARTE,9788842118466,NIFOSI' GIUSEPPE,ARTE ALLO SPECCHIO (L'). ESAME DI STATO VOL. 1A+1B NUOVI CITTADINI DELL'ARTE,DALLA PREISTORIA AL GOTICO INTERNAZIONALE CON ARTE INTERCULTURA 1,1,LATERZA SCOLASTICA,"34,90",No,Si,No
ISPM01401X,3,E,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),SCIENZE MOTORIE E SPORTIVE,9788839303301,FIORINI GIANLUIGI - CORETTI STEFANO - BOCCHI SILVIA,PIÙ MOVIMENTO SLIM + EBOOK,ND,U,MARIETTI SCUOLA,"16,40",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),RELIGIONE,9788839303394,CERA T - FAMA' A,STRADA CON L'ALTRO (LA) - VOLUME UNICO LEZIONI E PERCORSI + EBOOK,ND,U,MARIETTI SCUOLA,"18,90",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO,9788805078721,ALIGHIERI DANTE,DIVINA COMMEDIA (LA) - NUOVA EDIZIONE INTEGRALE CON AUDIOLIBRO,CON GIOCO DIDATTICO,U,SEI,"31,00",No,No,Mo
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),ITALIANO LETTERATURA,9788868897406,TORTORA MASSIMILIANO - CARMINA CLAUDIA CONTU ROBERTO - CINGOLANI GABRIELE,STORIA CHIAMATA LETTERATURA (UNA) VOL. 2,STORIA E ANTOLOGIA DELLA LETTERATURA ITALIANA,2,PALUMBO,"41,20",No,Si,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9780194039420,AA VV,ENGL FILE 4E DIGITAL GOLD B2,SB/WB WITHOUT KEY+EBK+ECH,U,OXFORD UNIVERSITY PRESS,"41,60",No,No,Ap
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788808788801,SPIAZZI MARINA - TAVELLA MARINA - LAYTON MARGARET,PERFORMER SHAPING IDEAS - LL VOL. 1  (LDM),FROM THE ORIGINS TO THE ROMANTIC AGE,1,ZANICHELLI EDITORE,"27,20",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),INGLESE,9788849420883,ANDREOLLI MARIAGIOVANNA - LINWOOD P,GRAMMAR REFERENCE NEW EDITION - VOLUME + EASY BOOK (SU DVD) + EBOOK,ND,U,PETRINI,"30,80",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788861615427,BELLANO - DUDEK,CAFé MONDE OBJECTIF B2,ND,U,LANG EDIZIONI,"25,60",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788849482171,JAMET M-C - BACHAS P - MALHERBE M  VICARI E,PLUMES VOLUME 2+FASC NUOVO ESAME DI STATO(NOVITA)+ EBOOK 2,+ EASY EBOOK 2(SU DVD),2,VALMARTINA,"30,00",No,No,Ap
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),FRANCESE,9788829855216,PELON MARTINE - MELO FAGGIANO IVANA,FRANCE INVESTIGATION,VOLUME + CD AUDIO,U,MINERVA ITALICA,"21,70",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858324806,VILLA VERONICA,LORELEY+CDMP3,ND,U,LOESCHER EDITORE,"34,40",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858325025,MONTALI GABRIELLA - MANDELLI DANIELA - CZERNOHOUS LINZI NADJA,PERFEKT V 3,VOLUME + CD MP3 + WEITER SO!,3,LOESCHER EDITORE,"36,50",No,Si,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858325018,MONTALI GABRIELLA - MANDELLI DANIELA - CZERNOHOUS LINZI NADJA,PERFEKT V 2+CDMP3+BLICK+FASCICOLO,KURSBUCH + INFOSEITEN + ARBEITSBUCH + GOETHE-ZERTIFIKAT A2,2,LOESCHER EDITORE,"31,80",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO,9788858337202,PIERUCCI TIZIANO - FAZZI ALESSANDRA,RUND UM,"DIE DEUTSCHSPRACHIGEN LÄNDER LANDESKUNDE, TOURISMUS, ESSKULTUR",U,LOESCHER EDITORE,"15,10",No,No,No
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),TEDESCO DIZIONARI,9788808599797,GIACOMA LUISA - KOLB SUSANNE,TEDESCO SMART (IL) 3ED. EDIZIONE PLUS,DIZIONARIO ITALIANO TEDESCO - TEDESCO ITALIANO,U,ZANICHELLI EDITORE,"33,80",Si,No,Ap
ISPM01401X,4,D,NT,LICEO LINGUISTICO (INGLESE-FRANCESE-TEDESCO),STORIA,9788808830609,BARBERO ALESSANDRO - FRUGONI CHIARA - SCLARANDIS CARLA,"NOI DI IERI, NOI DI DOMANI - VOL. 2 (LDM)",IL SETTECENTO E L'OTTOCENTO,2,ZANICHELLI EDITORE,"31,00",No,Si,No
